MONTH_END,CODE,CODE_DISPLAY_NAME,PRICE_TYPE_DESCRIPTION,VALUE
2014-04-30,PA0008535,Pale Oil 2000 for delivery ex-tank $/t,value low,1093.0
2014-04-30,PA0008536,Pale Oil 60 fob US $/t,value low,1132.0
2014-04-30,PA0008537,Pale Oil 100 fob US $/t,value low,1038.0
2014-04-30,PA0008538,Pale Oil 500 fob US $/t,value low,1003.0
2014-04-30,PA0008539,Pale Oil 2000 fob US $/t,value low,1021.0
2014-04-30,PA0008610,Base oil Group 2 N100 US domestic $/t,value low,973.0
2014-04-30,PA0008614,Base oil Group 2 N220 US domestic $/t,value low,1010.0
2014-04-30,PA0008616,Base oil Group 2 N600 US domestic $/t,value low,1209.0
2014-04-30,PA0008712,Base oil Group 3 4cst US domestic $/t,value low,1332.0
2014-04-30,PA0008714,Base oil Group 3 6cst US domestic $/t,value low,1364.0
2014-04-30,PA0008716,Base oil Group 3 8cst US domestic $/t,value low,1364.0
2014-04-30,PA0009050,Base oil Group 3 4cst cfr northeast Asia,value low,1090.0
2014-04-30,PA0009051,Base oil Group 3 6cst cfr northeast Asia,value low,1100.0
2014-04-30,PA0009052,Base oil Group 3 8cst cfr northeast Asia,value low,1050.0
2014-04-30,PA0009053,Base oil Group 3 4cst cfr India,value low,1055.0
2014-04-30,PA0009059,Base oil Group 3 6cst cfr India,value low,1055.0
2014-04-30,PA0009060,Base oil Group 3 8cst cfr India,value low,1050.0
2014-04-30,PA0009331,Base oil Group 3 4cst ex-tank UAE,value low,1235.0
2014-04-30,PA0009332,Base oil Group 3 6cst ex-tank UAE,value low,1235.0
2014-04-30,PA0009333,Base oil Group 3 8cst ex-tank UAE,value low,1230.0
2014-04-30,PA0009335,Base oil Group 2 N150 China Huizhou domestic $/t,value low,1490.0
2014-04-30,PA0009849,Base oil Group 1 SN 400 China NE Fushun domestic $/t,value low,1392.0
2014-04-30,PA0011124,Base oil Group 1 SN 150 cfr Gebze,value low,945.0
2014-04-30,PA0011125,Base oil Group 1 SN 500 cfr Gebze,value low,955.0
2014-04-30,PA0011607,Base oil Group 1 SN 150 cpt Naushki,value low,820.0
2014-04-30,PA0011608,Base oil Group 1 SN 500 cpt Naushki,value low,825.0
2014-04-30,PA0012401,Base oil Group 2 N150 fca ARA $/t,value low,1090.0
2014-04-30,PA0012402,Base oil Group 2 N600 fca ARA $/t,value low,1125.0
2014-04-30,PA5001357,VGO 0.5% NWE barge snapshot,value low,761.75
2014-04-30,PA5001359,VGO 1.6% NWE barge snapshot,value low,749.25
2014-04-30,PA5001360,Fuel oil straight run M-100 NWE cif snapshot,value low,586.25
2014-04-30,PA5001362,Fuel oil 3.5% NWE barge snapshot,value low,573.0
2014-04-30,PA5001363,Gasoil heating oil German NWE barge snapshot,value low,879.25
2014-05-31,PA0007453,Base oil Group 1 SN 150 ex-tank Singapore,value low,1080.0
2014-05-31,PA0007454,Base oil Group 1 SN 500 ex-tank Singapore,value low,1115.0
2014-05-31,PA0007455,Base oil Group 1 Bright stock ex-tank Singapore,value low,1265.0
2014-05-31,PA0007456,Base oil Group 1 SN 150 fob Asia,value low,985.0
2014-05-31,PA0007457,Base oil Group 1 SN 500 fob Asia,value low,1010.0
2014-05-31,PA0007458,Base oil Group 1 Bright stock fob Asia,value low,1165.0
2014-05-31,PA0007459,Base oil Group 2 N150 ex-tank Singapore,value low,1095.0
2014-05-31,PA0007460,Base oil Group 2 N500 ex-tank Singapore,value low,1130.0
2014-05-31,PA0007461,Base oil Group 2 N150 fob Asia,value low,1025.0
2014-05-31,PA0007462,Base oil Group 2 N500 fob Asia,value low,1060.0
2014-05-31,PA0007463,Base oil Group 1 SN 500 Asia-Pacific month,value low,1012.45
2014-05-31,PA0007464,Base oil Group 1 SN 500 Asia-Pacific quarter,value low,1008.9
2014-05-31,PA0007467,Base oil Group 1 SN 150 cfr Northeast Asia,value low,1025.0
2014-05-31,PA0007468,Base oil Group 1 SN 500 cfr Northeast Asia,value low,1050.0
2014-05-31,PA0007469,Base oil Group 1 Bright stock cfr Northeast Asia,value low,1240.0
2014-05-31,PA0007470,Base oil Group 2 N150 cfr Northeast Asia,value low,1065.0
2014-05-31,PA0007471,Base oil Group 2 N500 cfr Northeast Asia,value low,1070.0
2014-05-31,PA0007481,Base oil Group 1 SN 150 China NE Daqing domestic $/t,value low,1358.0
2014-05-31,PA0007482,Base oil Group 1 SN 150 China NE Dalian domestic $/t,value low,1470.0
2014-05-31,PA0007483,Base oil Group 1 SN 150 China N Yanshan domestic $/t,value low,1398.0
2014-05-31,PA0007484,Base oil Group 1 SN 150 China S Maoming domestic $/t,value low,1398.0
2014-05-31,PA0007485,Base oil Group 1 SN 400 China NE Dalian domestic $/t,value low,1502.0
2014-05-31,PA0007486,Base oil Group 1 SN 400 China S Maoming domestic $/t,value low,1454.0
2014-05-31,PA0007487,Base oil Group 2 N150 China E Qaoqiao domestic $/t,value low,1443.0
2014-05-31,PA0007493,Base oil Group 1 SN 150 cfr Northeast Asia inc. taxes and duty $/t,value low,1482.0
2014-05-31,PA0007494,Base oil Group 1 SN 500 cfr Northeast Asia inc. taxes and duty $/t,value low,1513.0
2014-05-31,PA0007495,Base oil Group 1 Bright stock cfr Northeast Asia inc. taxes and duty $/t,value low,1749.0
2014-05-31,PA0007496,Base oil Group 2 N150 cfr Northeast Asia inc. taxes and duty $/t,value low,1532.0
2014-05-31,PA0007497,Base oil Group 2 N500 cfr Northeast Asia inc. taxes and duty $/t,value low,1538.0
2014-05-31,PA0007498,Base oil Group 1 SN 150 cfr India,value low,1045.0
2014-05-31,PA0007499,Base oil Group 1 SN 500 cfr India,value low,1080.0
2014-05-31,PA0007500,Base oil Group 1 Bright stock cfr India,value low,1260.0
2014-05-31,PA0007501,Base oil Group 2 N150 cfr India,value low,1060.0
2014-05-31,PA0007502,Base oil Group 2 N500 cfr India,value low,1100.0
2014-05-31,PA0007519,Base oil Group 1 SN 150 cfr UAE,value low,1050.0
2014-05-31,PA0007520,Base oil Group 1 SN 500 cfr UAE,value low,1065.0
2014-05-31,PA0007521,Base oil Group 1 SN 150 fob domestic NWE,value low,1100.0
2014-05-31,PA0007522,Base oil Group 1 SN 500 fob domestic NWE,value low,1140.0
2014-05-31,PA0007523,Base oil Group 1 Bright stock fob domestic NWE,value low,1265.0
2014-05-31,PA0007524,Base oil Group 1 SN 150 fob European export,value low,980.0
2014-05-31,PA0007525,Base oil Group 1 SN 500 fob European export,value low,1055.0
2014-05-31,PA0007526,Base oil Group 1 Bright stock fob European export,value low,1200.0
2014-05-31,PA0007527,Base oil Group 1 SN 500 fob NWE month,value low,1046.75
2014-05-31,PA0007528,Base oil Group 1 SN 500 fob NWE quarter,value low,1041.8
2014-05-31,PA0007531,Base oil Group 1 SN 150 fob Baltic Sea,value low,955.0
2014-05-31,PA0007532,Base oil Group 1 SN 500 fob Baltic Sea,value low,1000.0
2014-05-31,PA0007533,Base oil Group 1 SN 150 fob Black Sea,value low,930.0
2014-05-31,PA0007534,Base oil Group 1 SN 500 fob Black Sea,value low,940.0
2014-05-31,PA0007535,Base oil Group 1 SN 150 fob United States $/t,value low,970.0
2014-05-31,PA0007536,Base oil Group 1 SN 500 fob United States $/t,value low,1112.0
2014-05-31,PA0007537,Base oil Group 1 Bright stock fob United States $/t,value low,1232.0
2014-05-31,PA0007541,Base oil Group 2 N100 fob United States $/t,value low,973.0
2014-05-31,PA0007543,Base oil Group 2 N220 fob United States $/t,value low,973.0
2014-05-31,PA0007544,Base oil Group 2 N600 fob United States $/t,value low,1209.0
2014-05-31,PA0007549,Base oil Group 1 SN 150 US domestic $/t,value low,1027.0
2014-05-31,PA0007550,Base oil Group 1 SN 500 US domestic $/t,value low,1162.0
2014-05-31,PA0007551,Base oil Group 1 Bright stock US domestic $/t,value low,1314.0
2014-05-31,PA0007555,Base oil Group 1 SN 500 fob United States $/t month,value low,1116.85
2014-05-31,PA0007556,Base oil Group 1 SN 500 fob United States $/t quarter,value low,1115.15
2014-05-31,PA0007695,Base oil Group 1 SN 150 fob NWE month,value low,977.45
2014-05-31,PA0007696,Base oil Group 1 SN 150 fob NWE quarter,value low,973.9
2014-05-31,PA0007756,Base oil Group 1 SN 150 (LVI) cfr India,value low,1000.0
2014-05-31,PA0007757,Base oil Group 1 SN 500 (LVI) cfr India,value low,1015.0
2014-05-31,PA0007758,Base oil Group 1 SN 150 (LVI) cfr UAE,value low,995.0
2014-05-31,PA0007759,Base oil Group 1 SN 500 (LVI) cfr UAE,value low,1000.0
2014-05-31,PA0007877,Base oil Group 3 4cst fca NWE $/t,value low,1239.0
2014-05-31,PA0007878,Base oil Group 3 6cst fca NWE $/t,value low,1246.0
2014-05-31,PA0007879,Base oil Group 3 8cst fca NWE $/t,value low,1232.0
2014-05-31,PA0008532,Pale Oil 60 for delivery ex-tank $/t,value low,1182.0
2014-05-31,PA0008533,Pale Oil 100 for delivery ex-tank $/t,value low,1117.0
2014-05-31,PA0008534,Pale Oil 500 for delivery ex-tank $/t,value low,1080.0
2014-05-31,PA0008535,Pale Oil 2000 for delivery ex-tank $/t,value low,1101.0
2014-05-31,PA0008536,Pale Oil 60 fob US $/t,value low,1108.0
2014-05-31,PA0008537,Pale Oil 100 fob US $/t,value low,1032.0
2014-05-31,PA0008538,Pale Oil 500 fob US $/t,value low,1008.0
2014-05-31,PA0008539,Pale Oil 2000 fob US $/t,value low,1027.0
2014-05-31,PA0008610,Base oil Group 2 N100 US domestic $/t,value low,1001.0
2014-05-31,PA0008614,Base oil Group 2 N220 US domestic $/t,value low,1046.0
2014-05-31,PA0008616,Base oil Group 2 N600 US domestic $/t,value low,1263.0
2014-05-31,PA0008712,Base oil Group 3 4cst US domestic $/t,value low,1358.0
2014-05-31,PA0008714,Base oil Group 3 6cst US domestic $/t,value low,1389.0
2014-05-31,PA0008716,Base oil Group 3 8cst US domestic $/t,value low,1389.0
2014-05-31,PA0009050,Base oil Group 3 4cst cfr northeast Asia,value low,1100.0
2014-05-31,PA0009051,Base oil Group 3 6cst cfr northeast Asia,value low,1110.0
2014-05-31,PA0009052,Base oil Group 3 8cst cfr northeast Asia,value low,1050.0
2014-05-31,PA0009053,Base oil Group 3 4cst cfr India,value low,1050.0
2014-05-31,PA0009059,Base oil Group 3 6cst cfr India,value low,1050.0
2014-05-31,PA0009060,Base oil Group 3 8cst cfr India,value low,1050.0
2014-05-31,PA0009331,Base oil Group 3 4cst ex-tank UAE,value low,1240.0
2014-05-31,PA0009332,Base oil Group 3 6cst ex-tank UAE,value low,1240.0
2014-05-31,PA0009333,Base oil Group 3 8cst ex-tank UAE,value low,1235.0
2014-05-31,PA0009335,Base oil Group 2 N150 China Huizhou domestic $/t,value low,1475.0
2014-05-31,PA0009849,Base oil Group 1 SN 400 China NE Fushun domestic $/t,value low,1390.0
2014-05-31,PA0011124,Base oil Group 1 SN 150 cfr Gebze,value low,960.0
2014-05-31,PA0011125,Base oil Group 1 SN 500 cfr Gebze,value low,970.0
2014-05-31,PA0011607,Base oil Group 1 SN 150 cpt Naushki,value low,770.0
2014-05-31,PA0011608,Base oil Group 1 SN 500 cpt Naushki,value low,780.0
2014-05-31,PA0012401,Base oil Group 2 N150 fca ARA $/t,value low,1125.0
2014-05-31,PA0012402,Base oil Group 2 N600 fca ARA $/t,value low,1160.0
2014-05-31,PA5001357,VGO 0.5% NWE barge snapshot,value low,773.0
2014-05-31,PA5001359,VGO 1.6% NWE barge snapshot,value low,760.75
2014-05-31,PA5001360,Fuel oil straight run M-100 NWE cif snapshot,value low,577.5
2014-05-31,PA5001362,Fuel oil 3.5% NWE barge snapshot,value low,563.5
2014-05-31,PA5001363,Gasoil heating oil German NWE barge snapshot,value low,897.5
2014-06-30,PA0007453,Base oil Group 1 SN 150 ex-tank Singapore,value low,1080.0
2014-06-30,PA0007454,Base oil Group 1 SN 500 ex-tank Singapore,value low,1110.0
2014-06-30,PA0007455,Base oil Group 1 Bright stock ex-tank Singapore,value low,1270.0
2014-06-30,PA0007456,Base oil Group 1 SN 150 fob Asia,value low,980.0
2014-06-30,PA0007457,Base oil Group 1 SN 500 fob Asia,value low,1005.0
2014-06-30,PA0007458,Base oil Group 1 Bright stock fob Asia,value low,1165.0
2014-06-30,PA0007459,Base oil Group 2 N150 ex-tank Singapore,value low,1095.0
2014-06-30,PA0007460,Base oil Group 2 N500 ex-tank Singapore,value low,1125.0
2014-06-30,PA0007461,Base oil Group 2 N150 fob Asia,value low,1020.0
2014-06-30,PA0007462,Base oil Group 2 N500 fob Asia,value low,1035.0
2014-06-30,PA0007463,Base oil Group 1 SN 500 Asia-Pacific month,value low,1009.1
2014-06-30,PA0007464,Base oil Group 1 SN 500 Asia-Pacific quarter,value low,1006.95
2014-06-30,PA0007467,Base oil Group 1 SN 150 cfr Northeast Asia,value low,1010.0
2014-06-30,PA0007468,Base oil Group 1 SN 500 cfr Northeast Asia,value low,1035.0
2014-06-30,PA0007469,Base oil Group 1 Bright stock cfr Northeast Asia,value low,1235.0
2014-06-30,PA0007470,Base oil Group 2 N150 cfr Northeast Asia,value low,1045.0
2014-06-30,PA0007471,Base oil Group 2 N500 cfr Northeast Asia,value low,1050.0
2014-06-30,PA0007481,Base oil Group 1 SN 150 China NE Daqing domestic $/t,value low,1359.0
2014-06-30,PA0007482,Base oil Group 1 SN 150 China NE Dalian domestic $/t,value low,1461.0
2014-06-30,PA0007483,Base oil Group 1 SN 150 China N Yanshan domestic $/t,value low,1399.0
2014-06-30,PA0007484,Base oil Group 1 SN 150 China S Maoming domestic $/t,value low,1399.0
2014-06-30,PA0007485,Base oil Group 1 SN 400 China NE Dalian domestic $/t,value low,1477.0
2014-06-30,PA0007486,Base oil Group 1 SN 400 China S Maoming domestic $/t,value low,1455.0
2014-06-30,PA0007487,Base oil Group 2 N150 China E Qaoqiao domestic $/t,value low,1444.0
2014-06-30,PA0007493,Base oil Group 1 SN 150 cfr Northeast Asia inc. taxes and duty $/t,value low,1464.0
2014-06-30,PA0007494,Base oil Group 1 SN 500 cfr Northeast Asia inc. taxes and duty $/t,value low,1495.0
2014-06-30,PA0007495,Base oil Group 1 Bright stock cfr Northeast Asia inc. taxes and duty $/t,value low,1743.0
2014-06-30,PA0007496,Base oil Group 2 N150 cfr Northeast Asia inc. taxes and duty $/t,value low,1508.0
2014-06-30,PA0007497,Base oil Group 2 N500 cfr Northeast Asia inc. taxes and duty $/t,value low,1514.0
2014-06-30,PA0007498,Base oil Group 1 SN 150 cfr India,value low,1045.0
2014-06-30,PA0007499,Base oil Group 1 SN 500 cfr India,value low,1090.0
2014-06-30,PA0007500,Base oil Group 1 Bright stock cfr India,value low,1270.0
2014-06-30,PA0007501,Base oil Group 2 N150 cfr India,value low,1065.0
2014-06-30,PA0007502,Base oil Group 2 N500 cfr India,value low,1095.0
2014-06-30,PA0007519,Base oil Group 1 SN 150 cfr UAE,value low,1055.0
2014-06-30,PA0007520,Base oil Group 1 SN 500 cfr UAE,value low,1080.0
2014-06-30,PA0007521,Base oil Group 1 SN 150 fob domestic NWE,value low,1090.0
2014-06-30,PA0007522,Base oil Group 1 SN 500 fob domestic NWE,value low,1135.0
2014-06-30,PA0007523,Base oil Group 1 Bright stock fob domestic NWE,value low,1265.0
2014-06-30,PA0007524,Base oil Group 1 SN 150 fob European export,value low,980.0
2014-06-30,PA0007525,Base oil Group 1 SN 500 fob European export,value low,1060.0
2014-06-30,PA0007526,Base oil Group 1 Bright stock fob European export,value low,1200.0
2014-06-30,PA0007527,Base oil Group 1 SN 500 fob NWE month,value low,1057.5
2014-06-30,PA0007528,Base oil Group 1 SN 500 fob NWE quarter,value low,1055.1
2014-06-30,PA0007531,Base oil Group 1 SN 150 fob Baltic Sea,value low,950.0
2014-06-30,PA0007532,Base oil Group 1 SN 500 fob Baltic Sea,value low,990.0
2014-06-30,PA0007533,Base oil Group 1 SN 150 fob Black Sea,value low,940.0
2014-06-30,PA0007534,Base oil Group 1 SN 500 fob Black Sea,value low,960.0
2014-06-30,PA0007535,Base oil Group 1 SN 150 fob United States $/t,value low,948.0
2014-06-30,PA0007536,Base oil Group 1 SN 500 fob United States $/t,value low,1123.0
2014-06-30,PA0007537,Base oil Group 1 Bright stock fob United States $/t,value low,1241.0
2014-06-30,PA0007541,Base oil Group 2 N100 fob United States $/t,value low,958.0
2014-06-30,PA0007543,Base oil Group 2 N220 fob United States $/t,value low,982.0
2014-06-30,PA0007544,Base oil Group 2 N600 fob United States $/t,value low,1218.0
2014-06-30,PA0007549,Base oil Group 1 SN 150 US domestic $/t,value low,1024.0
2014-06-30,PA0007550,Base oil Group 1 SN 500 US domestic $/t,value low,1168.0
2014-06-30,PA0007551,Base oil Group 1 Bright stock US domestic $/t,value low,1311.0
2014-06-30,PA0007555,Base oil Group 1 SN 500 fob United States $/t month,value low,1139.65
2014-06-30,PA0007556,Base oil Group 1 SN 500 fob United States $/t quarter,value low,1139.8
2014-06-30,PA0007695,Base oil Group 1 SN 150 fob NWE month,value low,976.6
2014-06-30,PA0007696,Base oil Group 1 SN 150 fob NWE quarter,value low,974.45
2014-06-30,PA0007756,Base oil Group 1 SN 150 (LVI) cfr India,value low,1000.0
2014-06-30,PA0007757,Base oil Group 1 SN 500 (LVI) cfr India,value low,1020.0
2014-06-30,PA0007758,Base oil Group 1 SN 150 (LVI) cfr UAE,value low,990.0
2014-06-30,PA0007759,Base oil Group 1 SN 500 (LVI) cfr UAE,value low,1005.0
2014-06-30,PA0007877,Base oil Group 3 4cst fca NWE $/t,value low,1234.0
2014-06-30,PA0007878,Base oil Group 3 6cst fca NWE $/t,value low,1241.0
2014-06-30,PA0007879,Base oil Group 3 8cst fca NWE $/t,value low,1227.0
2014-06-30,PA0008532,Pale Oil 60 for delivery ex-tank $/t,value low,1153.0
2014-06-30,PA0008533,Pale Oil 100 for delivery ex-tank $/t,value low,1102.0
2014-06-30,PA0008534,Pale Oil 500 for delivery ex-tank $/t,value low,1063.0
2014-06-30,PA0008535,Pale Oil 2000 for delivery ex-tank $/t,value low,1073.0
2014-06-30,PA0008536,Pale Oil 60 fob US $/t,value low,1090.0
2014-06-30,PA0008537,Pale Oil 100 fob US $/t,value low,1026.0
2014-06-30,PA0008538,Pale Oil 500 fob US $/t,value low,1000.0
2014-06-30,PA0008539,Pale Oil 2000 fob US $/t,value low,1010.0
2014-06-30,PA0008610,Base oil Group 2 N100 US domestic $/t,value low,980.0
2014-06-30,PA0008614,Base oil Group 2 N220 US domestic $/t,value low,1040.0
2014-06-30,PA0008616,Base oil Group 2 N600 US domestic $/t,value low,1263.0
2014-06-30,PA0008712,Base oil Group 3 4cst US domestic $/t,value low,1358.0
2014-06-30,PA0008714,Base oil Group 3 6cst US domestic $/t,value low,1389.0
2014-06-30,PA0008716,Base oil Group 3 8cst US domestic $/t,value low,1389.0
2014-06-30,PA0009050,Base oil Group 3 4cst cfr northeast Asia,value low,1090.0
2014-06-30,PA0009051,Base oil Group 3 6cst cfr northeast Asia,value low,1100.0
2014-06-30,PA0009052,Base oil Group 3 8cst cfr northeast Asia,value low,1050.0
2014-06-30,PA0009053,Base oil Group 3 4cst cfr India,value low,1055.0
2014-06-30,PA0009059,Base oil Group 3 6cst cfr India,value low,1055.0
2014-06-30,PA0009060,Base oil Group 3 8cst cfr India,value low,1055.0
2014-06-30,PA0009331,Base oil Group 3 4cst ex-tank UAE,value low,1240.0
2014-06-30,PA0009332,Base oil Group 3 6cst ex-tank UAE,value low,1240.0
2014-06-30,PA0009333,Base oil Group 3 8cst ex-tank UAE,value low,1235.0
2014-06-30,PA0009335,Base oil Group 2 N150 China Huizhou domestic $/t,value low,1461.0
2014-06-30,PA0009849,Base oil Group 1 SN 400 China NE Fushun domestic $/t,value low,1391.0
2014-06-30,PA0011124,Base oil Group 1 SN 150 cfr Gebze,value low,985.0
2014-06-30,PA0011125,Base oil Group 1 SN 500 cfr Gebze,value low,1005.0
2014-06-30,PA0011607,Base oil Group 1 SN 150 cpt Naushki,value low,760.0
2014-06-30,PA0011608,Base oil Group 1 SN 500 cpt Naushki,value low,765.0
2014-06-30,PA0012401,Base oil Group 2 N150 fca ARA $/t,value low,1135.0
2014-06-30,PA0012402,Base oil Group 2 N600 fca ARA $/t,value low,1175.0
2014-06-30,PA5001357,VGO 0.5% NWE barge snapshot,value low,784.0
2014-06-30,PA5001359,VGO 1.6% NWE barge snapshot,value low,756.0
2014-06-30,PA5001360,Fuel oil straight run M-100 NWE cif snapshot,value low,590.5
2014-06-30,PA5001362,Fuel oil 3.5% NWE barge snapshot,value low,572.5
2014-06-30,PA5001363,Gasoil heating oil German NWE barge snapshot,value low,882.5
2014-07-31,PA0007453,Base oil Group 1 SN 150 ex-tank Singapore,value low,1075.0
2014-07-31,PA0007454,Base oil Group 1 SN 500 ex-tank Singapore,value low,1100.0
2014-07-31,PA0007455,Base oil Group 1 Bright stock ex-tank Singapore,value low,1255.0
2014-07-31,PA0007456,Base oil Group 1 SN 150 fob Asia,value low,980.0
2014-07-31,PA0007457,Base oil Group 1 SN 500 fob Asia,value low,1000.0
2014-07-31,PA0007458,Base oil Group 1 Bright stock fob Asia,value low,1165.0
2014-07-31,PA0007459,Base oil Group 2 N150 ex-tank Singapore,value low,1080.0
2014-07-31,PA0007460,Base oil Group 2 N500 ex-tank Singapore,value low,1105.0
2014-07-31,PA0007461,Base oil Group 2 N150 fob Asia,value low,1000.0
2014-07-31,PA0007462,Base oil Group 2 N500 fob Asia,value low,1015.0
2014-07-31,PA0007463,Base oil Group 1 SN 500 Asia-Pacific month,value low,1005.0
